調査年 コード,調査年,地域 コード,地域,人口密度,65歳以上人口割合,標準財政規模,第1次産業就業者比率
2020100000,2020年度,28221,兵庫県 丹波篠山市,413.3,34.995,14021694,10.86
2020100000,2020年度,28222,兵庫県 養父市,330.5,39.541,11674722,8.05
2020100000,2020年度,28223,兵庫県 丹波市,505.6,35.033,20459041,7.39
2020100000,2020年度,28224,兵庫県 南あわじ市,450.2,36.151,16015207,21.97
2020100000,2020年度,28225,兵庫県 朝来市,445.7,35.707,12706518,5.5
2020100000,2020年度,28226,兵庫県 淡路市,377,38.757,16807897,15.12
2020100000,2020年度,28227,兵庫県 宍粟市,486.4,36.325,14910845,4.37
2020100000,2020年度,28228,兵庫県 加東市,506.4,26.466,12043003,4.34
2020100000,2020年度,28229,兵庫県 たつの市,895.9,30.899,21538725,3.09
2020100000,2020年度,28301,兵庫県 猪名川町,1438.7,31.708,6908795,2.56
2020100000,2020年度,28365,兵庫県 多可町,543.5,37.932,7406859,3.59
2020100000,2020年度,28381,兵庫県 稲美町,895.5,32.1,6984407,3.78
2020100000,2020年度,28382,兵庫県 播磨町,3680.6,27.259,7112951,0.57
2020100000,2020年度,28442,兵庫県 市川町,562.4,37.254,3716429,3.5
2020100000,2020年度,28443,兵庫県 福崎町,915.3,28.147,5451381,2.18
2020100000,2020年度,28446,兵庫県 神河町,408.9,38.197,5186902,3.91
2020100000,2020年度,28464,兵庫県 太子町,2121.5,27.019,7432899,1.31
2020100000,2020年度,28481,兵庫県 上郡町,367.7,39.297,4967493,4.5
2020100000,2020年度,28501,兵庫県 佐用町,271.4,43.201,8394170,7.35
2020100000,2020年度,28585,兵庫県 香美町,313.1,40.65,8506747,10.58
2020100000,2020年度,28586,兵庫県 新温泉町,333.2,41.027,6237697,12.09
2020100000,2020年度,29201,奈良県 奈良市,2459.1,31.078,78338910,1.3
2020100000,2020年度,29202,奈良県 大和高田市,3746.6,31.287,15185752,0.95
2020100000,2020年度,29203,奈良県 大和郡山市,2147.1,32.78,19225387,2.14
2020100000,2020年度,29204,奈良県 天理市,1219.7,26.416,14865330,3.94
2020100000,2020年度,29205,奈良県 橿原市,3230.6,28.532,24314597,1.29
2020100000,2020年度,29206,奈良県 桜井市,1386,31.885,12762834,2.37
2020100000,2020年度,29207,奈良県 五條市,374.6,37.097,11063271,15.25
2020100000,2020年度,29208,奈良県 御所市,824.1,41.924,7688136,4.26
2020100000,2020年度,29209,奈良県 生駒市,3442.8,28.652,23683993,0.91
2020100000,2020年度,29210,奈良県 香芝市,4273.1,23.594,15852370,0.62
2020100000,2020年度,29211,奈良県 葛城市,1803.7,28.068,9556903,2.89
2020100000,2020年度,29212,奈良県 宇陀市,435.3,41.937,11148753,7.34
2020100000,2020年度,29322,奈良県 山添村,127.8,48.264,2032041,15.96
2020100000,2020年度,29342,奈良県 平群町,1433.8,38.692,4797260,5.83
2020100000,2020年度,29343,奈良県 三郷町,3857,32.43,5063890,0.79
2020100000,2020年度,29344,奈良県 斑鳩町,2552,30.424,6302112,1.82
2020100000,2020年度,29345,奈良県 安堵町,1676.3,35.211,2386705,2.28
2020100000,2020年度,29361,奈良県 川西町,1377.2,34.395,2695773,2.74
2020100000,2020年度,29362,奈良県 三宅町,1586,36.186,2319635,2.19
2020100000,2020年度,29363,奈良県 田原本町,1478.3,31.943,7355696,3.34
2020100000,2020年度,29385,奈良県 曽爾村,201.1,51.583,1233019,17.3
2020100000,2020年度,29386,奈良県 御杖村,156.2,60.243,1340125,15.84
2020100000,2020年度,29401,奈良県 高取町,759.5,41.343,2341841,3.67
2020100000,2020年度,29402,奈良県 明日香村,488.6,41.147,2145331,9.96
2020100000,2020年度,29424,奈良県 上牧町,4241,35.843,5195176,0.78
2020100000,2020年度,29425,奈良県 王寺町,4570.9,28.012,5452082,0.54
2020100000,2020年度,29426,奈良県 広陵町,2103.9,26.173,7787844,1.57
2020100000,2020年度,29427,奈良県 河合町,2170.7,38.63,4514294,1.36
2020100000,2020年度,29441,奈良県 吉野町,375.2,51.951,3470949,4.57
2020100000,2020年度,29442,奈良県 大淀町,912.1,34.577,4944323,4.15
2020100000,2020年度,29443,奈良県 下市町,385.1,46.833,2714496,9.94
2020100000,2020年度,29444,奈良県 黒滝村,415.3,55.217,775738,12.73
2020100000,2020年度,29446,奈良県 天川村,243,50.85,1447824,6.43
2020100000,2020年度,29447,奈良県 野迫川村,73,50.42,803539,18.13
2020100000,2020年度,29449,奈良県 十津川村,111.1,42.633,3384678,8.3
2020100000,2020年度,29450,奈良県 下北山村,63.8,48.606,1042949,7.2
2020100000,2020年度,29451,奈良県 上北山村,53.7,51.802,911596,8.48
2020100000,2020年度,29452,奈良県 川上村,85.9,55.536,1588777,7
2020100000,2020年度,29453,奈良県 東吉野村,266.8,58.256,1493289,9.64
2020100000,2020年度,30201,和歌山県 和歌山市,2422.3,30.822,80983257,1.69
2020100000,2020年度,30202,和歌山県 海南市,782.3,36.635,14085963,8.76
2020100000,2020年度,30203,和歌山県 橋本市,1046.1,33.076,16483523,5.78
2020100000,2020年度,30204,和歌山県 有田市,879.6,34.931,7409247,14.1
2020100000,2020年度,30205,和歌山県 御坊市,829.4,31.23,6932605,11.4
2020100000,2020年度,30206,和歌山県 田辺市,565.2,33.532,24087370,11.31
2020100000,2020年度,30207,和歌山県 新宮市,1128.8,37.212,9457133,2.13
2020100000,2020年度,30208,和歌山県 紀の川市,489,33.068,18250551,16.67
2020100000,2020年度,30209,和歌山県 岩出市,2282.9,23.809,10676836,3.1
2020100000,2020年度,30304,和歌山県 紀美野町,260,48.559,4636583,12.65
2020100000,2020年度,30341,和歌山県 かつらぎ町,309.5,40.239,6137823,21.25
2020100000,2020年度,30343,和歌山県 九度山町,342.1,46.473,2240675,22.73
2020100000,2020年度,30344,和歌山県 高野町,393.9,41.077,2127350,3.58
2020100000,2020年度,30361,和歌山県 湯浅町,842.6,36.765,3562352,16.81
2020100000,2020年度,30362,和歌山県 広川町,398.6,35.585,2674045,21.6
2020100000,2020年度,30366,和歌山県 有田川町,305.7,32.96,10226446,25.28
2020100000,2020年度,30381,和歌山県 美浜町,1003.9,37.367,2398359,6.82
2020100000,2020年度,30382,和歌山県 日高町,550.8,30.197,2783445,11.9
2020100000,2020年度,30383,和歌山県 由良町,437.9,38.926,2598361,14.61
2020100000,2020年度,30390,和歌山県 印南町,237.9,36.982,3409844,29.31
2020100000,2020年度,30391,和歌山県 みなべ町,302.6,33.246,5165615,36.11
2020100000,2020年度,30392,和歌山県 日高川町,217.8,36.75,5395412,21.7
2020100000,2020年度,30401,和歌山県 白浜町,529.7,39.567,7332342,5.04
2020100000,2020年度,30404,和歌山県 上富田町,731.1,26.989,4084846,6.19
2020100000,2020年度,30406,和歌山県 すさみ町,289.7,48.711,2546077,9.54
2020100000,2020年度,30421,和歌山県 那智勝浦町,621.1,43.857,5176192,4.92
2020100000,2020年度,30422,和歌山県 太地町,1125.4,44.823,1437806,7.42
2020100000,2020年度,30424,和歌山県 古座川町,188.4,55.242,2063121,11.06
2020100000,2020年度,30427,和歌山県 北山村,108.6,45.05,545705,13.07
2020100000,2020年度,30428,和歌山県 串本町,681.5,46.327,6051295,7.96
2020100000,2020年度,31201,鳥取県 鳥取市,886,29.178,50938852,4.73
2020100000,2020年度,31202,鳥取県 米子市,1443.2,28.739,32134130,3.19
2020100000,2020年度,31203,鳥取県 倉吉市,532.2,34.493,14236842,9.32
2020100000,2020年度,31204,鳥取県 境港市,1223.5,32.792,8087235,3.47
2020100000,2020年度,31302,鳥取県 岩美町,468.9,37.531,4386256,10.33
2020100000,2020年度,31325,鳥取県 若桜町,208.1,48.638,2221453,12.33
2020100000,2020年度,31328,鳥取県 智頭町,392.4,43.582,3796545,9.86
2020100000,2020年度,31329,鳥取県 八頭町,384.4,36.343,6755228,14.12
2020100000,2020年度,31364,鳥取県 三朝町,225.3,39.736,3066116,11.65
2020100000,2020年度,31370,鳥取県 湯梨浜町,466.7,32.009,6176771,12.27
2020100000,2020年度,31371,鳥取県 琴浦町,311.5,36.835,6579430,18.92
2020100000,2020年度,31372,鳥取県 北栄町,334.1,35.564,5505444,21.42
2020100000,2020年度,31384,鳥取県 日吉津村,856,28.163,1520573,6.95
2020100000,2020年度,31386,鳥取県 大山町,221.6,40.306,7012575,23.76
2020100000,2020年度,31389,鳥取県 南部町,359.9,37.576,4414954,10.97
2020100000,2020年度,31390,鳥取県 伯耆町,243.4,39.669,5108931,15.96
2020100000,2020年度,31401,鳥取県 日南町,114.5,52.193,3495092,31.52
2020100000,2020年度,31402,鳥取県 日野町,197.4,50.602,2182833,15.59
2020100000,2020年度,31403,鳥取県 江府町,114,49.064,2117924,20.49
2020100000,2020年度,32201,島根県 松江市,1198.4,29.221,55201772,3.27
2020100000,2020年度,32202,島根県 浜田市,421,35.619,20425330,5.85
2020100000,2020年度,32203,島根県 出雲市,757.8,30.065,45795853,5.13
2020100000,2020年度,32204,島根県 益田市,452.7,37.813,15238595,7.48
2020100000,2020年度,32205,島根県 大田市,332.2,40.382,13413207,8.86
2020100000,2020年度,32206,島根県 安来市,393.9,37.329,14988395,9.81
2020100000,2020年度,32207,島根県 江津市,402.5,39.235,8859467,4.2
2020100000,2020年度,32209,島根県 雲南市,310.7,40.053,17245077,9.26
2020100000,2020年度,32343,島根県 奥出雲町,197.3,43.295,7520027,17.97
2020100000,2020年度,32386,島根県 飯南町,142.5,46.187,4259272,20.76
2020100000,2020年度,32441,島根県 川本町,196.1,44.119,2253873,13.07
2020100000,2020年度,32448,島根県 美郷町,134.1,47.853,3783694,13.35
2020100000,2020年度,32449,島根県 邑南町,178.6,45.085,6923107,20.11
2020100000,2020年度,32501,島根県 津和野町,225.4,48.538,4683277,12.65
2020100000,2020年度,32505,島根県 吉賀町,216.6,44.759,3973785,12.69
2020100000,2020年度,32525,島根県 海士町,278.5,39.921,2567919,14.21
2020100000,2020年度,32526,島根県 西ノ島町,515.3,46.234,2901294,15.73
2020100000,2020年度,32527,島根県 知夫村,198.7,44.795,877272,17.05
2020100000,2020年度,32528,島根県 隠岐の島町,416.4,41.465,8499342,9.96
2020100000,2020年度,33100,岡山県 岡山市,1659.2,25.629,201342926,2.26
2020100000,2020年度,33101,岡山県 岡山市 北区,1735.5,23.6,-,1.99
2020100000,2020年度,33102,岡山県 岡山市 中区,3517.1,25.611,-,1.18
2020100000,2020年度,33103,岡山県 岡山市 東区,864,30.741,-,4.76
2020100000,2020年度,33104,岡山県 岡山市 南区,1592.9,26.611,-,2.3
2020100000,2020年度,33202,岡山県 倉敷市,1853.2,26.451,111246341,1.73
2020100000,2020年度,33203,岡山県 津山市,610.3,30.563,27831739,5.37
2020100000,2020年度,33204,岡山県 玉野市,1297.8,38.517,15376760,2.59
2020100000,2020年度,33205,岡山県 笠岡市,539.6,37.025,13273097,4.83
2020100000,2020年度,33207,岡山県 井原市,436.8,37.398,12584050,6.12
2020100000,2020年度,33208,岡山県 総社市,886.7,28.115,16321902,4.07
2020100000,2020年度,33209,岡山県 高梁市,256.8,40.947,13594126,10.51
2020100000,2020年度,33210,岡山県 新見市,279.2,41.333,15845838,14.35
2020100000,2020年度,33211,岡山県 備前市,627.6,39.394,12086013,4.17
2020100000,2020年度,33212,岡山県 瀬戸内市,516.2,34.46,11345643,8.9
2020100000,2020年度,33213,岡山県 赤磐市,549,33.701,12459629,7.9
2020100000,2020年度,33214,岡山県 真庭市,246.5,39.932,19737525,12.85
2020100000,2020年度,33215,岡山県 美作市,257.1,41.636,13977197,10.96
2020100000,2020年度,33216,岡山県 浅口市,878.8,36.76,9571500,3.94
2020100000,2020年度,33346,岡山県 和気町,374.6,41.092,5499120,7
2020100000,2020年度,33423,岡山県 早島町,1837.7,27.757,3353714,1.79
2020100000,2020年度,33445,岡山県 里庄町,1308.2,31.543,3030226,2.57
2020100000,2020年度,33461,岡山県 矢掛町,412.1,38.818,5286224,8.15
2020100000,2020年度,33586,岡山県 新庄村,145.2,42.558,931792,26.26
2020100000,2020年度,33606,岡山県 鏡野町,242.8,38.75,7217820,14.02
2020100000,2020年度,33622,岡山県 勝央町,350.9,31.824,4137309,10.43
2020100000,2020年度,33623,岡山県 奈義町,281.6,35.443,2663252,15.07
2020100000,2020年度,33643,岡山県 西粟倉村,466,35.408,1325412,11.66
2020100000,2020年度,33663,岡山県 久米南町,182.7,44.901,2663604,25.31
2020100000,2020年度,33666,岡山県 美咲町,213.7,41.531,6946505,16.44
2020100000,2020年度,33681,岡山県 吉備中央町,190.8,41.604,5539769,19.38
2020100000,2020年度,34100,広島県 広島市,4093.2,25.058,335946063,0.84
2020100000,2020年度,34101,広島県 広島市 中区,9345.1,23.134,-,0.31
2020100000,2020年度,34102,広島県 広島市 東区,6586.8,26.663,-,0.49
2020100000,2020年度,34103,広島県 広島市 南区,6268.5,23.777,-,0.36
2020100000,2020年度,34104,広島県 広島市 西区,6474.9,22.625,-,0.51
2020100000,2020年度,34105,広島県 広島市 安佐南区,5207,21.032,-,1.06
2020100000,2020年度,34106,広島県 広島市 安佐北区,1618.5,34.46,-,2.18
2020100000,2020年度,34107,広島県 広島市 安芸区,2903,26.819,-,0.82
2020100000,2020年度,34108,広島県 広島市 佐伯区,2941.9,27.095,-,0.99
2020100000,2020年度,34202,広島県 呉市,1364.2,35.279,56049651,2.41
2020100000,2020年度,34203,広島県 竹原市,674.7,42.021,7293281,4.86
2020100000,2020年度,34204,広島県 三原市,568.4,35.532,27523947,5.28
2020100000,2020年度,34205,広島県 尾道市,934.7,36.32,35761146,4.81
2020100000,2020年度,34207,広島県 福山市,1805.9,28.674,104581798,1.44
2020100000,2020年度,34208,広島県 府中市,855.2,38.165,11889896,3.16
2020100000,2020年度,34209,広島県 三次市,269.8,36.379,21983848,10.54
2020100000,2020年度,34210,広島県 庄原市,178.1,43.347,17539619,18.75
2020100000,2020年度,34211,広島県 大竹市,1311.4,35.738,7632506,2.5
2020100000,2020年度,34212,広島県 東広島市,834.5,23.263,46990123,3.61
2020100000,2020年度,34213,広島県 廿日市市,1619,30.622,28807037,2.14
2020100000,2020年度,34214,広島県 安芸高田市,239.2,42.015,12490514,10.74
2020100000,2020年度,34215,広島県 江田島市,499.2,43.648,9108590,12.32
2020100000,2020年度,34302,広島県 府中町,8626.5,24.572,10125896,0.28
2020100000,2020年度,34304,広島県 海田町,4032.1,23.826,6485782,0.51
2020100000,2020年度,34307,広島県 熊野町,1870.1,35.631,5499740,1.55
2020100000,2020年度,34309,広島県 坂町,1600.8,29.534,3661957,1.71
2020100000,2020年度,34368,広島県 安芸太田町,142.3,52.108,5187867,8.95
2020100000,2020年度,34369,広島県 北広島町,159.3,38.94,9556552,15.88
2020100000,2020年度,34431,広島県 大崎上島町,258.1,46.172,4296346,15.45
2020100000,2020年度,34462,広島県 世羅町,178,41.931,7202737,24.68
2020100000,2020年度,34545,広島県 神石高原町,116.7,49.188,6246276,24.29
2020100000,2020年度,35201,山口県 下関市,1053.1,35.415,66589828,3.91
2020100000,2020年度,35202,山口県 宇部市,1188,33.221,36690853,1.96
2020100000,2020年度,35203,山口県 山口市,787.1,28.96,47046702,4.32
2020100000,2020年度,35204,山口県 萩市,342.5,43.95,17482883,12.12
2020100000,2020年度,35206,山口県 防府市,1247.9,30.739,23927575,2.44
2020100000,2020年度,35207,山口県 下松市,1582.3,29.561,12060795,1.52
2020100000,2020年度,35208,山口県 岩国市,798.3,35.713,35711541,2.92
2020100000,2020年度,35210,山口県 光市,1154.9,35.813,12946215,2.48
2020100000,2020年度,35211,山口県 長門市,367.4,44.03,12450445,11.62
2020100000,2020年度,35212,山口県 柳井市,525.5,38.975,9836528,5.7
2020100000,2020年度,35213,山口県 美祢市,208.4,42.578,9829627,11.25
2020100000,2020年度,35215,山口県 周南市,943,32.524,36938822,2.51
2020100000,2020年度,35216,山口県 山陽小野田市,848.2,33.901,18300829,2.93
2020100000,2020年度,35305,山口県 周防大島町,229.2,54.541,8926466,20.8
2020100000,2020年度,35321,山口県 和木町,1352.9,27.279,2396945,0.74
2020100000,2020年度,35341,山口県 上関町,187.5,56.405,1843622,14.42
2020100000,2020年度,35343,山口県 田布施町,583.8,36.111,4071959,4.3
2020100000,2020年度,35344,山口県 平生町,584,43.126,3570645,4.37
2020100000,2020年度,35502,山口県 阿武町,176.5,49.787,2070997,25.28
2020100000,2020年度,36201,徳島県 徳島市,1790.5,28.056,55594987,3.4
2020100000,2020年度,36202,徳島県 鳴門市,844.8,35.006,13681295,9.66
2020100000,2020年度,36203,徳島県 小松島市,931.2,34.657,8740090,7.86
2020100000,2020年度,36204,徳島県 阿南市,538.9,33.296,20575098,8.76
2020100000,2020年度,36205,徳島県 吉野川市,632.7,37.826,12561819,6.05
2020100000,2020年度,36206,徳島県 阿波市,385.6,38.032,11853353,17.94
2020100000,2020年度,36207,徳島県 美馬市,373.9,39.041,11676390,8.08
2020100000,2020年度,36208,徳島県 三好市,264.8,46.041,13828840,5.91
2020100000,2020年度,36301,徳島県 勝浦町,213.6,43.994,2345454,26.4
2020100000,2020年度,36302,徳島県 上勝町,109.2,55.942,1593339,36.79
2020100000,2020年度,36321,徳島県 佐那河内村,156.1,47.911,1537172,39.77
2020100000,2020年度,36341,徳島県 石井町,937.8,33.017,5947896,8.64
2020100000,2020年度,36342,徳島県 神山町,192.1,54.336,3020413,30.24
2020100000,2020年度,36368,徳島県 那賀町,206.5,51.69,6472452,18.03
2020100000,2020年度,36383,徳島県 牟岐町,514.9,53.861,2160723,14.01
2020100000,2020年度,36387,徳島県 美波町,403.8,49.357,3700666,14.92
2020100000,2020年度,36388,徳島県 海陽町,293.5,46.339,4853222,15.39
2020100000,2020年度,36401,徳島県 松茂町,1028.4,26.853,3707436,7.45
2020100000,2020年度,36402,徳島県 北島町,2602.4,25.496,4981818,2.44
2020100000,2020年度,36403,徳島県 藍住町,2166.3,25.515,7024854,4.32
2020100000,2020年度,36404,徳島県 板野町,664.1,33.545,3802551,10.22
2020100000,2020年度,36405,徳島県 上板町,507.5,35.488,3360497,11.6
2020100000,2020年度,36468,徳島県 つるぎ町,274.5,46.61,5203938,7.92
2020100000,2020年度,36489,徳島県 東みよし町,521.7,36.478,5110742,8.05
2020100000,2020年度,37201,香川県 高松市,1786.8,27.61,96861010,2.31
2020100000,2020年度,37202,香川県 丸亀市,1341.7,28.704,26021947,3.74
2020100000,2020年度,37203,香川県 坂出市,763.4,35.894,13775579,4.9
2020100000,2020年度,37204,香川県 善通寺市,1027.6,30.559,8003925,5.08
2020100000,2020年度,37205,香川県 観音寺市,775.8,33.833,16107595,9.3
2020100000,2020年度,37206,香川県 さぬき市,614.9,36.953,15501853,7.03
2020100000,2020年度,37207,香川県 東かがわ市,574.7,42.399,10251459,8.55
2020100000,2020年度,37208,香川県 三豊市,428.3,36.492,20691305,10.11
2020100000,2020年度,37322,香川県 土庄町,474.9,43.033,5059214,6.51
2020100000,2020年度,37324,香川県 小豆島町,530.8,44.102,5682100,5.9
2020100000,2020年度,37341,香川県 三木町,697,31.42,6133413,6.37
2020100000,2020年度,37364,香川県 直島町,689.6,33.097,1919486,5.07
2020100000,2020年度,37386,香川県 宇多津町,2593.5,21.199,4147153,1.05
2020100000,2020年度,37387,香川県 綾川町,389.8,36.082,6933920,9.12
2020100000,2020年度,37403,香川県 琴平町,1314.9,40.99,2764704,4.84
2020100000,2020年度,37404,香川県 多度津町,1186.3,32.274,5635035,3.75
2020100000,2020年度,37406,香川県 まんのう町,280.2,38.17,7014461,11.71
2020100000,2020年度,38201,愛媛県 松山市,2127.6,27.304,108402910,2.74
2020100000,2020年度,38202,愛媛県 今治市,775.7,35.588,44759540,5.19
2020100000,2020年度,38203,愛媛県 宇和島市,520.8,39.816,25736596,17.89
2020100000,2020年度,38204,愛媛県 八幡浜市,513.9,40.935,11512286,21.22
2020100000,2020年度,38205,愛媛県 新居浜市,1824.1,32.194,27748236,1.22
2020100000,2020年度,38206,愛媛県 西条市,674.9,32.83,27819480,6.93
2020100000,2020年度,38207,愛媛県 大洲市,347.1,36.855,14981786,11.07
2020100000,2020年度,38210,愛媛県 伊予市,442.6,34.145,10697233,11.88
2020100000,2020年度,38213,愛媛県 四国中央市,911.5,32.214,24483751,3.51
2020100000,2020年度,38214,愛媛県 西予市,274.6,44.021,15662962,18.66
2020100000,2020年度,38215,愛媛県 東温市,676.4,30.133,9743004,6.64
2020100000,2020年度,38356,愛媛県 上島町,420.2,45.368,4148145,9.06
2020100000,2020年度,38386,愛媛県 久万高原町,113.6,49.365,5774801,26.8
2020100000,2020年度,38401,愛媛県 松前町,1451.7,31.276,7014145,4.87
2020100000,2020年度,38402,愛媛県 砥部町,683.1,34.116,5467958,8.88
2020100000,2020年度,38422,愛媛県 内子町,222.8,40.902,6613454,19.78
2020100000,2020年度,38442,愛媛県 伊方町,180.7,47.386,5385089,30.88
2020100000,2020年度,38484,愛媛県 松野町,227.5,47.169,2250298,15.43
2020100000,2020年度,38488,愛媛県 鬼北町,270,46.767,4710653,13.89
2020100000,2020年度,38506,愛媛県 愛南町,349.9,45.62,9560372,20.04
2020100000,2020年度,39201,高知県 高知市,2397.7,29.371,78960151,2.79
2020100000,2020年度,39202,高知県 室戸市,338.9,51.439,5476284,21.33
2020100000,2020年度,39203,高知県 安芸市,441.3,40.867,6604028,27.51
2020100000,2020年度,39204,高知県 南国市,724.7,31.823,11819217,10.44
2020100000,2020年度,39205,高知県 土佐市,591.4,36.775,7777015,16.95
2020100000,2020年度,39206,高知県 須崎市,616.8,40.583,7180274,19.2
2020100000,2020年度,39208,高知県 宿毛市,395.1,38.706,6905943,13.77
2020100000,2020年度,39209,高知県 土佐清水市,314.8,50.525,5283268,14.75
2020100000,2020年度,39210,高知県 四万十市,330.4,36.759,12222218,9.31
2020100000,2020年度,39211,高知県 香南市,591,32.453,10959325,15.71
2020100000,2020年度,39212,高知県 香美市,398.2,38.181,10143882,16.05
2020100000,2020年度,39301,高知県 東洋町,213.8,50.866,1729703,24.71
2020100000,2020年度,39302,高知県 奈半利町,446.2,46.737,1706158,16.87
2020100000,2020年度,39303,高知県 田野町,707.6,42.434,1489021,17.69
2020100000,2020年度,39304,高知県 安田町,240.1,45.612,1615841,36.35
2020100000,2020年度,39305,高知県 北川村,91.8,44.066,1184018,31.66
2020100000,2020年度,39306,高知県 馬路村,81.1,40.94,995555,30.53
2020100000,2020年度,39307,高知県 芸西村,358.6,40.309,1859899,40.76
2020100000,2020年度,39341,高知県 本山町,300.6,47.838,2358270,19.3
2020100000,2020年度,39344,高知県 大豊町,86.1,58.641,3422916,35.32
2020100000,2020年度,39363,高知県 土佐町,135.5,47.988,2551950,20.87
2020100000,2020年度,39364,高知県 大川村,70.7,40.984,675284,21.39
2020100000,2020年度,39386,高知県 いの町,461.3,39.319,8177579,7.55
2020100000,2020年度,39387,高知県 仁淀川町,135.4,55.625,4451170,12.37
2020100000,2020年度,39401,高知県 中土佐町,287.7,48.234,3605499,20.98
2020100000,2020年度,39402,高知県 佐川町,457.1,41.045,4137407,11.66
2020100000,2020年度,39403,高知県 越知町,288.5,47.06,2892469,14.26
2020100000,2020年度,39405,高知県 檮原町,149.4,46.296,2928700,17.78
2020100000,2020年度,39410,高知県 日高村,310.9,43.08,2117490,10.27
2020100000,2020年度,39411,高知県 津野町,245.6,45.133,3759095,17.8
2020100000,2020年度,39412,高知県 四万十町,187.5,44.717,8967043,24.74
2020100000,2020年度,39424,高知県 大月町,208.1,49.075,2804376,27.88
2020100000,2020年度,39427,高知県 三原村,126.7,47.042,1191352,21.34
2020100000,2020年度,39428,高知県 黒潮町,258.9,44.962,5374664,21.8
2020100000,2020年度,40100,福岡県 北九州市,3165.9,30.476,283149895,0.69
2020100000,2020年度,40101,福岡県 北九州市 門司区,2449.5,36.666,-,0.57
2020100000,2020年度,40103,福岡県 北九州市 若松区,1475.2,32.481,-,1.9
2020100000,2020年度,40105,福岡県 北九州市 戸畑区,3582.2,31.001,-,0.28
2020100000,2020年度,40106,福岡県 北九州市 小倉北区,5897.3,27.852,-,0.33
2020100000,2020年度,40107,福岡県 北九州市 小倉南区,2718.9,28.569,-,1.02
2020100000,2020年度,40108,福岡県 北九州市 八幡東区,3357.1,35.937,-,0.3
2020100000,2020年度,40109,福岡県 北九州市 八幡西区,4139.3,29.49,-,0.51
2020100000,2020年度,40130,福岡県 福岡市,6932.3,21.02,427491897,0.54
2020100000,2020年度,40131,福岡県 福岡市 東区,5333.3,21.593,-,0.41
2020100000,2020年度,40132,福岡県 福岡市 博多区,8529.1,16.557,-,0.21
2020100000,2020年度,40133,福岡県 福岡市 中央区,13370.3,17.02,-,0.16
2020100000,2020年度,40134,福岡県 福岡市 南区,10195.1,22.622,-,0.34
2020100000,2020年度,40135,福岡県 福岡市 西区,3940.3,23.199,-,1.79
2020100000,2020年度,40136,福岡県 福岡市 城南区,10080.7,23.46,-,0.28
2020100000,2020年度,40137,福岡県 福岡市 早良区,6507.7,23.504,-,0.7
2020100000,2020年度,40202,福岡県 大牟田市,1740.4,37.104,27806819,1.75
2020100000,2020年度,40203,福岡県 久留米市,1566.7,26.392,70294508,5.19
2020100000,2020年度,40204,福岡県 直方市,1383.2,33.81,13662607,1.67
2020100000,2020年度,40205,福岡県 飯塚市,1175.4,31.439,33070027,1.88
2020100000,2020年度,40206,福岡県 田川市,1193,34.498,13214017,1.63
2020100000,2020年度,40207,福岡県 柳川市,835.7,33.47,16419974,9.43
2020100000,2020年度,40210,福岡県 八女市,365.6,36.36,19877411,17.61
2020100000,2020年度,40211,福岡県 筑後市,1170.6,27.298,10689775,5.95
2020100000,2020年度,40212,福岡県 大川市,981.2,35.743,8387014,6.57
2020100000,2020年度,40213,福岡県 行橋市,1248.9,30.31,14328324,2.22
2020100000,2020年度,40214,福岡県 豊前市,583.1,37.42,7126818,5.25
2020100000,2020年度,40215,福岡県 中間市,2678.3,37.426,9789683,0.85
2020100000,2020年度,40216,福岡県 小郡市,1339,28.359,12040601,3.55
2020100000,2020年度,40217,福岡県 筑紫野市,2329.4,25.57,19688779,1.43
2020100000,2020年度,40218,福岡県 春日市,8211.8,21.957,19874837,0.28
2020100000,2020年度,40219,福岡県 大野城市,6094.6,21.917,19300684,0.29
2020100000,2020年度,40220,福岡県 宗像市,1402.3,29.122,20246485,2.99
2020100000,2020年度,40221,福岡県 太宰府市,4112.6,27.79,13938876,0.74
2020100000,2020年度,40223,福岡県 古賀市,2077.2,27.638,12142346,1.8
2020100000,2020年度,40224,福岡県 福津市,1711.3,28.176,13508779,2.41
2020100000,2020年度,40225,福岡県 うきは市,480.5,35.295,8780627,15.31
2020100000,2020年度,40226,福岡県 宮若市,468.8,36.672,9132571,4.98
2020100000,2020年度,40227,福岡県 嘉麻市,614.6,40.425,12664004,5.03
2020100000,2020年度,40228,福岡県 朝倉市,451.9,34.856,15487071,12.87
2020100000,2020年度,40229,福岡県 みやま市,425.3,38.34,10492658,13.96
2020100000,2020年度,40230,福岡県 糸島市,841.9,29.914,20528882,7.74
2020100000,2020年度,40231,福岡県 那珂川市,2448.1,23.356,9973192,1.48
2020100000,2020年度,40341,福岡県 宇美町,3181.7,27.629,7438485,0.55
2020100000,2020年度,40342,福岡県 篠栗町,2451.6,25.586,6306186,0.94
2020100000,2020年度,40343,福岡県 志免町,5494.9,23.792,9048181,0.46
2020100000,2020年度,40344,福岡県 須恵町,2851.4,27.41,5878925,0.79
2020100000,2020年度,40345,福岡県 新宮町,2353.6,18.295,6747209,1.63
2020100000,2020年度,40348,福岡県 久山町,771.1,27.25,3126051,3.21
2020100000,2020年度,40349,福岡県 粕屋町,3593.6,17.668,9147492,0.88
2020100000,2020年度,40381,福岡県 芦屋町,1486.8,32.211,4030672,2.45
