調査年 コード,調査年,地域 コード,地域,C3107_耕地面積【ｈａ】
2014100000,2014年度,1205,北海道 室蘭市,227
2014100000,2014年度,1206,北海道 釧路市,10600
2014100000,2014年度,1207,北海道 帯広市,23000
2014100000,2014年度,1208,北海道 北見市,23900
2014100000,2014年度,1209,北海道 夕張市,723
2014100000,2014年度,1210,北海道 岩見沢市,19800
2014100000,2014年度,1211,北海道 網走市,14000
2014100000,2014年度,1212,北海道 留萌市,1080
2014100000,2014年度,1213,北海道 苫小牧市,1270
2014100000,2014年度,1214,北海道 稚内市,14700
2014100000,2014年度,1215,北海道 美唄市,9430
2014100000,2014年度,1216,北海道 芦別市,3550
2014100000,2014年度,1217,北海道 江別市,7080
2014100000,2014年度,1218,北海道 赤平市,835
2014100000,2014年度,1219,北海道 紋別市,8550
2014100000,2014年度,1220,北海道 士別市,16700
2014100000,2014年度,1221,北海道 名寄市,10400
2014100000,2014年度,1222,北海道 三笠市,1340
2014100000,2014年度,1223,北海道 根室市,9650
2014100000,2014年度,1224,北海道 千歳市,5850
2014100000,2014年度,1225,北海道 滝川市,5130
2014100000,2014年度,1226,北海道 砂川市,1520
2014100000,2014年度,1227,北海道 歌志内市,12
2014100000,2014年度,1228,北海道 深川市,11600
2014100000,2014年度,1229,北海道 富良野市,10500
2014100000,2014年度,1230,北海道 登別市,1050
2014100000,2014年度,1231,北海道 恵庭市,4370
2014100000,2014年度,1233,北海道 伊達市,5000
2014100000,2014年度,1234,北海道 北広島市,2030
2014100000,2014年度,1235,北海道 石狩市,5610
2014100000,2014年度,1236,北海道 北斗市,4280
2014100000,2014年度,1303,北海道 当別町,8630
2014100000,2014年度,1304,北海道 新篠津村,5150
2014100000,2014年度,1331,北海道 松前町,434
2014100000,2014年度,1332,北海道 福島町,106
2014100000,2014年度,1333,北海道 知内町,1540
2014100000,2014年度,1334,北海道 木古内町,984
2014100000,2014年度,1337,北海道 七飯町,3000
2014100000,2014年度,1343,北海道 鹿部町,230
2014100000,2014年度,1345,北海道 森町,2620
2014100000,2014年度,1346,北海道 八雲町,6670
2014100000,2014年度,1347,北海道 長万部町,2480
2014100000,2014年度,1361,北海道 江差町,1070
2014100000,2014年度,1362,北海道 上ノ国町,1040
2014100000,2014年度,1363,北海道 厚沢部町,3960
2014100000,2014年度,1364,北海道 乙部町,840
2014100000,2014年度,1367,北海道 奥尻町,601
2014100000,2014年度,1370,北海道 今金町,5660
2014100000,2014年度,1371,北海道 せたな町,5960
2014100000,2014年度,1391,北海道 島牧村,317
2014100000,2014年度,1392,北海道 寿都町,282
2014100000,2014年度,1393,北海道 黒松内町,3480
2014100000,2014年度,1394,北海道 蘭越町,4050
2014100000,2014年度,1395,北海道 ニセコ町,2780
2014100000,2014年度,1396,北海道 真狩村,3020
2014100000,2014年度,1397,北海道 留寿都村,2400
2014100000,2014年度,1398,北海道 喜茂別町,1250
2014100000,2014年度,1399,北海道 京極町,2540
2014100000,2014年度,1400,北海道 倶知安町,4590
2014100000,2014年度,1401,北海道 共和町,5170
2014100000,2014年度,1402,北海道 岩内町,360
2014100000,2014年度,1403,北海道 泊村,0
2014100000,2014年度,1404,北海道 神恵内村,4
2014100000,2014年度,1405,北海道 積丹町,857
2014100000,2014年度,1406,北海道 古平町,92
2014100000,2014年度,1407,北海道 仁木町,1500
2014100000,2014年度,1408,北海道 余市町,1460
2014100000,2014年度,1409,北海道 赤井川村,809
2014100000,2014年度,1423,北海道 南幌町,5620
2014100000,2014年度,1424,北海道 奈井江町,2030
2014100000,2014年度,1425,北海道 上砂川町,1
2014100000,2014年度,1427,北海道 由仁町,5860
2014100000,2014年度,1428,北海道 長沼町,11200
2014100000,2014年度,1429,北海道 栗山町,5940
2014100000,2014年度,1430,北海道 月形町,3110
2014100000,2014年度,1431,北海道 浦臼町,3470
2014100000,2014年度,1432,北海道 新十津川町,5390
2014100000,2014年度,1433,北海道 妹背牛町,3440
2014100000,2014年度,1434,北海道 秩父別町,3090
2014100000,2014年度,1436,北海道 雨竜町,3530
2014100000,2014年度,1437,北海道 北竜町,3200
2014100000,2014年度,1438,北海道 沼田町,4130
2014100000,2014年度,1452,北海道 鷹栖町,4370
2014100000,2014年度,1453,北海道 東神楽町,3230
2014100000,2014年度,1454,北海道 当麻町,4380
2014100000,2014年度,1455,北海道 比布町,2570
2014100000,2014年度,1456,北海道 愛別町,1840
2014100000,2014年度,1457,北海道 上川町,2310
2014100000,2014年度,1458,北海道 東川町,3560
2014100000,2014年度,1459,北海道 美瑛町,12700
2014100000,2014年度,1460,北海道 上富良野町,6410
2014100000,2014年度,1461,北海道 中富良野町,4850
2014100000,2014年度,1462,北海道 南富良野町,2890
2014100000,2014年度,1463,北海道 占冠村,713
2014100000,2014年度,1464,北海道 和寒町,4610
2014100000,2014年度,1465,北海道 剣淵町,6490
2014100000,2014年度,1468,北海道 下川町,3640
2014100000,2014年度,1469,北海道 美深町,5010
2014100000,2014年度,1470,北海道 音威子府村,1700
2014100000,2014年度,1471,北海道 中川町,3600
2014100000,2014年度,1472,北海道 幌加内町,4610
2014100000,2014年度,1481,北海道 増毛町,767
2014100000,2014年度,1482,北海道 小平町,2250
2014100000,2014年度,1483,北海道 苫前町,3280
2014100000,2014年度,1484,北海道 羽幌町,2820
2014100000,2014年度,1485,北海道 初山別村,1800
2014100000,2014年度,1486,北海道 遠別町,3890
2014100000,2014年度,1487,北海道 天塩町,10200
2014100000,2014年度,1511,北海道 猿払村,5670
2014100000,2014年度,1512,北海道 浜頓別町,5920
2014100000,2014年度,1513,北海道 中頓別町,3680
2014100000,2014年度,1514,北海道 枝幸町,10800
2014100000,2014年度,1516,北海道 豊富町,13300
2014100000,2014年度,1517,北海道 礼文町,7
2014100000,2014年度,1518,北海道 利尻町,18
2014100000,2014年度,1519,北海道 利尻富士町,14
2014100000,2014年度,1520,北海道 幌延町,8210
2014100000,2014年度,1543,北海道 美幌町,10700
2014100000,2014年度,1544,北海道 津別町,5710
2014100000,2014年度,1545,北海道 斜里町,10700
2014100000,2014年度,1546,北海道 清里町,9100
2014100000,2014年度,1547,北海道 小清水町,10400
2014100000,2014年度,1549,北海道 訓子府町,7080
2014100000,2014年度,1550,北海道 置戸町,4820
2014100000,2014年度,1552,北海道 佐呂間町,7510
2014100000,2014年度,1555,北海道 遠軽町,7710
2014100000,2014年度,1559,北海道 湧別町,11000
2014100000,2014年度,1560,北海道 滝上町,3630
2014100000,2014年度,1561,北海道 興部町,6320
2014100000,2014年度,1562,北海道 西興部村,1630
2014100000,2014年度,1563,北海道 雄武町,10000
2014100000,2014年度,1564,北海道 大空町,13700
2014100000,2014年度,1571,北海道 豊浦町,1940
2014100000,2014年度,1575,北海道 壮瞥町,1490
2014100000,2014年度,1578,北海道 白老町,1260
2014100000,2014年度,1581,北海道 厚真町,5710
2014100000,2014年度,1584,北海道 洞爺湖町,2560
2014100000,2014年度,1585,北海道 安平町,7480
2014100000,2014年度,1586,北海道 むかわ町,6690
2014100000,2014年度,1601,北海道 日高町,9460
2014100000,2014年度,1602,北海道 平取町,4680
2014100000,2014年度,1604,北海道 新冠町,7200
2014100000,2014年度,1607,北海道 浦河町,5480
2014100000,2014年度,1608,北海道 様似町,1030
2014100000,2014年度,1609,北海道 えりも町,1840
2014100000,2014年度,1610,北海道 新ひだか町,9180
2014100000,2014年度,1631,北海道 音更町,24300
2014100000,2014年度,1632,北海道 士幌町,16000
2014100000,2014年度,1633,北海道 上士幌町,11200
2014100000,2014年度,1634,北海道 鹿追町,12200
2014100000,2014年度,1635,北海道 新得町,6520
2014100000,2014年度,1636,北海道 清水町,14900
2014100000,2014年度,1637,北海道 芽室町,21400
2014100000,2014年度,1638,北海道 中札内村,7140
2014100000,2014年度,1639,北海道 更別村,11500
2014100000,2014年度,1641,北海道 大樹町,14200
2014100000,2014年度,1642,北海道 広尾町,6210
2014100000,2014年度,1643,北海道 幕別町,22500
2014100000,2014年度,1644,北海道 池田町,9520
2014100000,2014年度,1645,北海道 豊頃町,11500
2014100000,2014年度,1646,北海道 本別町,12000
2014100000,2014年度,1647,北海道 足寄町,13400
2014100000,2014年度,1648,北海道 陸別町,6080
2014100000,2014年度,1649,北海道 浦幌町,11300
2014100000,2014年度,1661,北海道 釧路町,974
2014100000,2014年度,1662,北海道 厚岸町,9030
2014100000,2014年度,1663,北海道 浜中町,14900
2014100000,2014年度,1664,北海道 標茶町,29000
2014100000,2014年度,1665,北海道 弟子屈町,10200
2014100000,2014年度,1667,北海道 鶴居村,9640
2014100000,2014年度,1668,北海道 白糠町,4790
2014100000,2014年度,1691,北海道 別海町,63500
2014100000,2014年度,1692,北海道 中標津町,24600
2014100000,2014年度,1693,北海道 標津町,12100
2014100000,2014年度,1694,北海道 羅臼町,745
2014100000,2014年度,2201,青森県 青森市,8560
2014100000,2014年度,2202,青森県 弘前市,14500
2014100000,2014年度,2203,青森県 八戸市,4960
2014100000,2014年度,2204,青森県 黒石市,3690
2014100000,2014年度,2205,青森県 五所川原市,9660
2014100000,2014年度,2206,青森県 十和田市,12400
2014100000,2014年度,2207,青森県 三沢市,3740
2014100000,2014年度,2208,青森県 むつ市,3270
2014100000,2014年度,2209,青森県 つがる市,14400
2014100000,2014年度,2210,青森県 平川市,5210
2014100000,2014年度,2301,青森県 平内町,1710
2014100000,2014年度,2303,青森県 今別町,620
2014100000,2014年度,2304,青森県 蓬田村,1190
2014100000,2014年度,2307,青森県 外ヶ浜町,787
2014100000,2014年度,2321,青森県 鰺ヶ沢町,3350
2014100000,2014年度,2323,青森県 深浦町,1800
2014100000,2014年度,2343,青森県 西目屋村,416
2014100000,2014年度,2361,青森県 藤崎町,2540
2014100000,2014年度,2362,青森県 大鰐町,1610
2014100000,2014年度,2367,青森県 田舎館村,1450
2014100000,2014年度,2381,青森県 板柳町,3030
2014100000,2014年度,2384,青森県 鶴田町,2960
2014100000,2014年度,2387,青森県 中泊町,3800
2014100000,2014年度,2401,青森県 野辺地町,848
2014100000,2014年度,2402,青森県 七戸町,7150
2014100000,2014年度,2405,青森県 六戸町,3450
2014100000,2014年度,2406,青森県 横浜町,2410
2014100000,2014年度,2408,青森県 東北町,8400
2014100000,2014年度,2411,青森県 六ヶ所村,3700
2014100000,2014年度,2412,青森県 おいらせ町,3360
2014100000,2014年度,2423,青森県 大間町,325
2014100000,2014年度,2424,青森県 東通村,1990
2014100000,2014年度,2425,青森県 風間浦村,19
2014100000,2014年度,2426,青森県 佐井村,307
2014100000,2014年度,2441,青森県 三戸町,2650
2014100000,2014年度,2442,青森県 五戸町,4550
2014100000,2014年度,2443,青森県 田子町,2820
2014100000,2014年度,2445,青森県 南部町,3820
2014100000,2014年度,2446,青森県 階上町,1340
2014100000,2014年度,2450,青森県 新郷村,2010
2014100000,2014年度,3201,岩手県 盛岡市,8860
2014100000,2014年度,3202,岩手県 宮古市,2150
2014100000,2014年度,3203,岩手県 大船渡市,748
2014100000,2014年度,3205,岩手県 花巻市,15900
2014100000,2014年度,3206,岩手県 北上市,9190
2014100000,2014年度,3207,岩手県 久慈市,2880
2014100000,2014年度,3208,岩手県 遠野市,7130
2014100000,2014年度,3209,岩手県 一関市,18300
2014100000,2014年度,3210,岩手県 陸前高田市,837
2014100000,2014年度,3211,岩手県 釜石市,752
2014100000,2014年度,3213,岩手県 二戸市,4530
2014100000,2014年度,3214,岩手県 八幡平市,9270
2014100000,2014年度,3215,岩手県 奥州市,19900
2014100000,2014年度,3216,岩手県 滝沢市,3470
2014100000,2014年度,3301,岩手県 雫石町,6020
2014100000,2014年度,3302,岩手県 葛巻町,3810
2014100000,2014年度,3303,岩手県 岩手町,4820
2014100000,2014年度,3321,岩手県 紫波町,5630
2014100000,2014年度,3322,岩手県 矢巾町,2730
2014100000,2014年度,3366,岩手県 西和賀町,2180
2014100000,2014年度,3381,岩手県 金ケ崎町,4880
2014100000,2014年度,3402,岩手県 平泉町,1480
2014100000,2014年度,3441,岩手県 住田町,974
2014100000,2014年度,3461,岩手県 大槌町,375
2014100000,2014年度,3482,岩手県 山田町,489
2014100000,2014年度,3483,岩手県 岩泉町,2050
2014100000,2014年度,3484,岩手県 田野畑村,688
2014100000,2014年度,3485,岩手県 普代村,251
2014100000,2014年度,3501,岩手県 軽米町,2360
2014100000,2014年度,3503,岩手県 野田村,415
2014100000,2014年度,3506,岩手県 九戸村,1670
2014100000,2014年度,3507,岩手県 洋野町,3100
2014100000,2014年度,3524,岩手県 一戸町,3610
2014100000,2014年度,4100,宮城県 仙台市,6230
2014100000,2014年度,4101,宮城県 仙台市 青葉区,-
2014100000,2014年度,4102,宮城県 仙台市 宮城野区,-
2014100000,2014年度,4103,宮城県 仙台市 若林区,-
2014100000,2014年度,4104,宮城県 仙台市 太白区,-
2014100000,2014年度,4105,宮城県 仙台市 泉区,-
2014100000,2014年度,4202,宮城県 石巻市,9320
2014100000,2014年度,4203,宮城県 塩竈市,15
2014100000,2014年度,4205,宮城県 気仙沼市,1380
2014100000,2014年度,4206,宮城県 白石市,3390
2014100000,2014年度,4207,宮城県 名取市,2830
2014100000,2014年度,4208,宮城県 角田市,4680
2014100000,2014年度,4209,宮城県 多賀城市,344
2014100000,2014年度,4211,宮城県 岩沼市,1580
2014100000,2014年度,4212,宮城県 登米市,18100
2014100000,2014年度,4213,宮城県 栗原市,18200
2014100000,2014年度,4214,宮城県 東松島市,2630
2014100000,2014年度,4215,宮城県 大崎市,18900
2014100000,2014年度,4216,宮城県 富谷市,712
2014100000,2014年度,4301,宮城県 蔵王町,2350
2014100000,2014年度,4302,宮城県 七ヶ宿町,569
2014100000,2014年度,4321,宮城県 大河原町,604
2014100000,2014年度,4322,宮城県 村田町,1620
2014100000,2014年度,4323,宮城県 柴田町,1020
2014100000,2014年度,4324,宮城県 川崎町,1960
2014100000,2014年度,4341,宮城県 丸森町,3170
2014100000,2014年度,4361,宮城県 亘理町,2690
2014100000,2014年度,4362,宮城県 山元町,1500
2014100000,2014年度,4401,宮城県 松島町,1010
2014100000,2014年度,4404,宮城県 七ヶ浜町,158
2014100000,2014年度,4406,宮城県 利府町,455
2014100000,2014年度,4421,宮城県 大和町,2470
2014100000,2014年度,4422,宮城県 大郷町,2180
2014100000,2014年度,4424,宮城県 大衡村,1390
2014100000,2014年度,4444,宮城県 色麻町,2890
2014100000,2014年度,4445,宮城県 加美町,6230
2014100000,2014年度,4501,宮城県 涌谷町,3460
2014100000,2014年度,4505,宮城県 美里町,5000
