IDUSE	SIZE	SEXA	DOBYEAR	AGEB	MARC	DATE	MONTH	DAY	DATEB	MONTHB	DAYB	XJOB1WK	XJOBHWK	SZSJBHWK	TPJB	TPJBS	TPJOBP	TPJBSE	DOCMT	SZCMTHR	SZCMTMIN	SZCMTTL	TP4WPLA	XXWPL	XXJOB	XXJE08	XJOBDWK	XJBSCH	XJOBYR	USFLSKL	SZTTLSTA	JOINUNI	ST5JOB	WLKEEPJA	OP4UNEMP	OP3NEWJB	TP5UNEMP	XWORK	AGESTPWK	XXSTPJB	TPLSTJB	TPLSTJBS	TPLSTJBP	XXLSTJB	XXLJE08	SZSTFLS	DOLOOKJB	XNUMCOWK	DOMARRY	WNTMRY	WNTMRYAG	SSJB1WK	SSTPUNEM	SSJBHRWK	SSSJBHWK	SSTPJB	SSTPJBS	SSTPJOBP	SSTPJBSE	SSXXHQX	SSXXJOB	SSXXJE08	SSJBDWK	SSXJBSCH	SSSZWKYR	SSSZSTFA	SPAGEX	SPLVTG	PPLV4G	MMLV4G	PPAGE	MMAGE	PPMG	MMMG	PPJOB	MMJOB	CCNUMTTL	CC01SEX	CC02SEX	CC03SEX	CC04SEX	CC05SEX	CC06SEX	CC01LV4G	CC02LV4G	CC03LV4G	CC04LV4G	CC05LV4G	CC06LV4G	CC01AGE	CC02AGE	CC03AGE	CC04AGE	CC05AGE	CC06AGE	CC01MG	CC02MG	CC03MG	CC04MG	CC05MG	CC06MG	CC01JOB	CC02JOB	CC03JOB	CC04JOB	CC05JOB	CC06JOB	SZFFOTHR	FFH01REL	FFH02REL	FFH03REL	FFH04REL	FFH05REL	FFH06REL	FFH07REL	FFH01SEX	FFH02SEX	FFH03SEX	FFH04SEX	FFH05SEX	FFH06SEX	FFH07SEX	FFH01AGE	FFH02AGE	FFH03AGE	FFH04AGE	FFH05AGE	FFH06AGE	FFH07AGE	SZFFONLY	SZFFTTL	FFHEAD	SZFFOUT	FFO01REL	FFO02REL	FFO03REL	FFO04REL	FFO05REL	FFO01WHY	FFO02WHY	FFO03WHY	FFO04WHY	FFO05WHY	INCSELF	INCSP	INCPAR	INCFAM	INCPEN	INCUEB	INCSAVE	INCSOC	INCIRR	INCRENT	INCINVST	INCOTHER	INCNOKN	INCMAIN	OP10LVL	SIZEHMT	OWNHOUSE	SZHSINCM	SZINCOMA	SZINCOMX	SSSZINCA	SSSZINCM	XNUMBROE	XNUMSISE	XNUMBROY	XNUMSISY	XSSNBROE	XSSNSISE	XSSNBROY	XSSNSISY	TP5LOC15	REMOTE15	CTVW20	TP5LOC20	PPJB15	PPJBT15S	PPJBT15P	PPJBXX15	PPJXXE08	PPJBSZ15	MMJBTP15	XXLSTSCH	SSLSTSCH	PPLSTSCH	MMLSTSCH	DOLSTSCH	XGRADE	XSPSCH	XXSPSTDY	DOSPSUSC	WHNSPSCH	USFLSPS	XHSSUB	XHSRATE	XUPUBLIC	XXSCHDPT	USFLLSTS	SSDOLSTS	SSXGRADE	PSPSCH	XGETJOB	TP1STJB	TP1STJBS	TPFSTJBP	XXFSTJB	SZSTFFST	XMARRY	NUMMARRY	AGE1MG	AGE2MG	AGE3MG	AGE4MG	COOP	USTAND	AREA	TPHOUSE	AUTOLOCK	PROC	DURATION	HRTV	FQ5READ	FQ5NEWSP	FQ6NWSIN	FQSPORT	FQ7FFDNR	FQ7FRSEE	FQ7CKDNR	FQ7WASH	FQ7SHOP	FQ7CLEAN	FQ7GARB	TRNBIKE	TRNMTRBK	TRNTRAIN	TRNBUS	TRNMCAR	TRNFCAR	TRNTAXI	TRNOTHER	TRNWALK	FQRACE	FQPACHI	XGMBLLIE	XGMBLBET	OP5HLTHZ	DOSMOKEX	XQTSMOKE	DO7DRINK	ST5AREAY	ST5LEISY	ST5LIFEY	ST5ECNY	ST5FRIY	ST5HLTHY	ST5SSREL	OP5HAPPZ	NOFUTR	NOGOAL	SFMHPEAC	SFMHENGY	SFMHDPRS	XLIVEYR	DOECSLP	DOECMNP	DOECWC	DOECLMC	DOECNONE	FQ4DENKI	FQ4ELC	WLLIVE	AXCONTCM	OP5FFINX	OPFFIX15	OP5SCHPF	OP5LEVK	AXECNSF	XSCYP	XSCYPPA	XSCYPSP	XSCYPCC	XSCYPFM	XSCYPSV	XSCYPCW	XSCYPFA	XSCYPST	SZHSASST	SZHSDEBT	CRNDFF	CRGIVFF	MARRYZ	SS5HLTHZ	SSFQ7CK	SSFQ7WSH	SSFQ7SHP	SSFQ7CLN	SSFQ7GRB	RR6ACCT	Q5GVEQAA	XX8PLPTY	APPCCNUM	APPCCNMX	APPCCSXB	OP2GNR	Q4DIVOK	Q4WWJBIA	Q4WNMGA	Q4MNCOOK	Q4WWHHX	Q4MNMGA	Q4JBMMCC	Q4NOCCMG	Q4WWHPHH	QFNRINCR	OPFNWFC	OPFNWCN	OPFNWAG	OPFNWCR	OPFNWPR	OP4FNECN	OP4FNEMP	OP4FNCLT	OP4FNSFE	OP4PENSN	OPNBMTCN	OPNBASS	OPCASINO	OP7CNSTX	OPINCDIF	OP7CMTRA	XINHRGRV	WLMNGGRV	OP4NAME	AGERETR	OP7STBSN	OVEREDUC	DOUSESKL	XJOBW	XJOBOW	XJOBNO	OP5WJOB	OP5WINC	OP5WPROM	OP5WJBSC	OP5UNION	OP4FRPSN	OP4FRFCR	OP4FRCRS	OP4TRUST	OP7GDEVO	TR3CORPZ	TR3RLGPZ	TR3SCHLZ	TR3BCRAZ	TR3UNNZ	TR3NWSPZ	TR3HSPLZ	TR3TVZ	TR3SPCAZ	TR3ACDAZ	TR3CGMNZ	TR3CITYZ	TR3DEFZ	TR3COPZ	TR3FINZ	MEMPLTGP	MEMIND	MEMVLNTR	MEMCIVIL	MEMRL	MEMSPORT	MEMHOBBY	MEMCOOP	DORL	XXRL	DO3PIOUS	DISQUAKE	DISTSNM	DISFLOOD	DISTSNOW	DISVOLC	DISLAND	DISNUC	AXDIS	OPNUCPOL	AXFDRAD	COMMDIS	ENHMAP	ENHMWP	ENHMSP	ENHMAGNG	ENHMSHOP	ENHMEMP	ENHMDCRM	ENHMDEPP	ENHMTRNS	ENHMDSLD	ENHMANML	ENHMD	DOWORK	SZNRWRKR	SZFWRKR	CLLGFRGN	OP5CPDCS	OP5FMCMP	OP5FMMTR	OP5SENIR	OP5MNPWR	OP5FMMGR	FQ5JBIF	FQ5FLIF	HDFMCARE	HDHOBBY	HDSICK	WRKSECUR	WRKHIPAY	WRKPROMO	WRKFREE	WRKVLM	WRKRWRD	WRKFAMIL	WRKABLTY	WRKSOCTY	WRKSHARE	WRKPRIDE	WEIGHT
1832	3	2	1947	67	2	321	3	21	327	3	27	3	888	888	8	8	8	8	8	88	888	8888	8	998	998	88888	88	888	888	8	88	8	8	8	8	8	4	1	60	1	1	1	1	588	5162	5	2	4	2	3	888	8	8	888	888	8	8	8	8	998	998	88888	88	888	888	88	888	8	4	4	888	888	8	8	8	8	1	2	8	8	8	8	8	3	8	8	8	8	8	40	888	888	888	888	888	1	8	8	8	8	8	1	8	8	8	8	8	0	88	88	88	88	88	88	88	8	8	8	8	8	8	8	888	888	888	888	888	888	888	0	1	0	0	88	88	88	88	88	8	8	8	8	8	0	0	0	0	1	0	0	0	0	0	0	0	0	5	9	3	1	20	20	23	22	22	1	0	1	1	888	888	888	888	2	1	1	8	3	8	8	649	8152	2	8	9	15	2	1	1	88	9	88	8	8	8	1	4	8	888	2	8	88	8	1	4	8	8	649	99	1	1	24	888	888	888	2	2	4	2	1	1	20	6	2	2	6	1	2	3	1	1	2	1	2	0	1	1	1	0	1	0	0	0	1	1	2	2	2	3	8	4	2	2	2	1	2	2	6	1	2	2	2	2	4	6	0	0	0	0	1	2	2	1	3	3	3	3	3	3	2	8	8	8	8	8	8	8	8	2	1	2	8	2	8	8	8	8	8	8	8	2	8	3	888	2	2	3	2	3	1	3	3	2	3	2	2	2	2	3	3	2	3	2	2	2	2	3	3	2	3	3	6	3	8	3	5	5	3	1	0	0	1	4	4	4	4	3	2	3	2	3	6	2	3	2	2	2	2	2	1	1	1	2	2	1	1	1	2	2	2	2	2	2	2	2	3	88	8	3	4	4	4	4	3	4	3	3	2	4	2	2	2	2	3	3	2	2	3	3	3	3	2	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	47477
1977	3	2	1953	61	1	321	3	21	328	3	28	3	888	888	8	8	8	8	8	88	888	8888	8	998	998	88888	88	888	888	8	88	8	8	8	8	8	4	1	60	1	1	1	3	559	3312	4	2	2	1	8	888	1	8	35	0	1	4	8	8	60	634	8212	3	18	10	6	64	1	3	3	92	87	1	1	2	2	2	2	2	8	8	8	8	3	1	8	8	8	8	24	20	888	888	888	888	4	4	8	8	8	8	1	2	8	8	8	8	0	88	88	88	88	88	88	88	8	8	8	8	8	8	8	888	888	888	888	888	888	888	2	3	1	1	21	88	88	88	88	3	8	8	8	8	0	1	0	0	1	0	0	0	0	0	0	0	0	2	9	3	1	7	5	23	6	6	0	1	0	1	1	0	0	0	2	1	1	8	3	8	8	599	6111	1	7	9	12	3	2	1	88	1	26	1	2	1	3	5	8	888	2	1	88	2	1	1	1	3	559	8	1	1	36	888	888	888	1	1	4	2	1	1	22	0	4	1	1	1	1	5	1	1	1	1	2	0	0	0	0	1	1	0	0	0	9	1	9	9	3	3	8	5	3	3	3	3	3	3	3	3	3	3	2	3	4	6	0	0	0	0	1	1	1	2	3	1	1	3	5	2	2	8	8	8	8	8	8	8	8	7	1	1	2	1	3	4	7	2	7	2	6	2	1	2	888	2	1	3	4	2	1	4	2	4	3	4	1	2	2	2	2	2	2	3	2	3	2	3	3	2	4	3	7	1	1	3	5	7	1	1	0	1	0	4	4	5	4	3	1	1	1	2	5	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	3	88	8	2	4	3	4	4	4	4	2	4	3	2	4	4	4	2	4	4	4	3	4	4	4	4	2	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	47477
952	3	1	1958	56	1	301	3	1	308	3	8	1	55	0	1	1	1	8	1	0	15	15	3	80	607	8332	5	55	20	4	5	3	3	3	4	3	8	8	888	88	8	8	8	998	88888	8	2	4	1	8	888	3	4	888	888	8	8	8	8	998	998	88888	88	888	888	88	56	1	4	4	888	888	8	8	8	8	2	1	1	8	8	8	8	1	2	8	8	8	8	35	29	888	888	888	888	1	4	8	8	8	8	1	1	8	8	8	8	4	14	31	31	30	88	88	88	2	2	2	1	8	8	8	36	8	6	4	888	888	888	6	7	0	0	88	88	88	88	88	8	8	8	8	8	1	0	0	0	0	0	0	0	0	0	0	0	0	1	6	3	1	8	8	8	1	23	1	2	0	0	2	1	0	1	2	2	1	8	3	8	8	684	7111	2	1	9	9	8	8	1	88	2	88	8	8	8	2	4	8	888	1	1	88	2	1	1	1	1	635	3	1	1	21	888	888	888	1	2	4	1	8	1	25	4	0	1	5	5	3	5	7	7	7	7	7	0	0	0	0	1	1	0	0	0	1	1	2	2	3	2	8	1	1	1	1	1	1	2	2	3	3	3	2	2	5	4	0	1	0	0	0	3	3	1	4	2	2	3	9	3	2	8	8	8	8	8	8	8	8	99	1	2	8	1	3	1	1	1	1	1	1	2	8	3	888	1	1	9	1	9	2	9	9	2	9	9	2	2	2	2	2	2	9	9	9	9	9	2	3	4	4	2	3	3	8	1	5	4	1	1	0	0	1	9	9	9	9	3	2	2	2	2	4	9	3	9	9	9	2	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	3	88	8	3	4	4	4	4	4	4	3	9	3	4	3	3	3	3	3	3	3	3	3	3	3	3	1	1	9	2	3	3	9	9	3	9	5	5	2	2	2	3	3	4	4	3	3	3	3	3	4	3	47981
170	3	2	1946	68	1	301	3	1	308	3	8	1	7	0	3	8	8	2	2	88	888	8888	2	170	539	2354	4	7	31	1	1	3	4	3	4	1	8	8	888	88	8	8	8	998	88888	8	2	2	1	8	888	3	2	888	888	8	8	8	8	998	998	88888	88	888	888	88	72	1	4	4	888	888	8	8	8	8	1	1	8	8	8	8	8	1	8	8	8	8	8	38	888	888	888	888	888	4	8	8	8	8	8	1	8	8	8	8	8	0	88	88	88	88	88	88	88	8	8	8	8	8	8	8	888	888	888	888	888	888	888	2	3	1	0	88	88	88	88	88	8	8	8	8	8	0	0	0	0	1	0	0	0	0	0	0	0	0	5	6	3	1	10	2	2	9	23	1	1	0	0	0	0	1	0	2	2	3	1	1	1	1	523	2330	6	1	12	12	6	6	1	88	2	88	8	8	8	1	2	2	323	1	1	88	2	1	1	2	8	539	13	1	1	28	888	888	888	1	1	4	1	8	1	29	3	1	1	6	1	1	4	1	1	2	1	2	1	0	1	1	0	1	0	0	0	1	1	2	2	1	3	8	7	2	2	9	3	2	2	2	2	9	9	3	3	4	8	0	0	0	0	1	2	2	2	3	3	3	4	3	3	2	8	8	8	8	8	8	8	8	9	99	2	8	1	3	7	7	3	4	5	1	2	1	3	888	1	2	3	3	2	2	2	2	2	4	3	2	2	2	2	3	2	2	3	2	3	3	2	2	5	3	3	2	1	1	2	6	6	1	1	0	1	0	3	4	4	3	3	2	2	2	2	5	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	3	88	8	3	4	4	4	4	4	4	3	2	2	3	3	3	3	2	2	3	3	3	2	3	3	3	1	1	1	2	5	5	5	5	5	5	4	4	2	2	2	5	4	4	3	3	2	2	2	2	4	2	47477
1419	3	2	1950	64	1	301	3	1	308	3	8	3	888	888	8	8	8	8	8	88	888	8888	8	998	998	88888	88	888	888	8	88	8	8	8	8	8	4	1	63	7	1	2	8	569	5223	5	2	2	1	8	888	1	8	3	0	1	4	8	8	180	554	4110	1	6	3	13	66	1	4	3	888	85	8	3	8	2	2	2	2	8	8	8	8	3	1	8	8	8	8	37	32	888	888	888	888	1	4	8	8	8	8	1	1	8	8	8	8	0	88	88	88	88	88	88	88	8	8	8	8	8	8	8	888	888	888	888	888	888	888	2	3	1	0	88	88	88	88	88	8	8	8	8	8	0	0	0	0	1	0	0	0	0	0	0	0	0	5	5	3	1	11	2	23	21	21	0	0	2	0	2	2	0	0	1	2	1	8	1	1	1	630	8121	2	2	9	9	2	2	1	88	2	88	8	8	8	1	3	8	888	2	1	88	2	1	1	1	1	554	11	1	1	24	888	888	888	2	2	4	1	8	1	34	3	1	1	4	5	1	5	1	1	2	1	2	0	0	1	1	0	1	0	0	0	1	1	2	2	4	3	8	3	2	2	2	2	2	4	2	2	4	4	3	4	4	7	0	1	0	0	0	1	2	1	2	4	2	4	2	4	2	8	8	8	8	8	8	8	8	10	1	2	8	1	1	7	7	3	1	2	3	2	8	3	888	2	2	3	2	2	1	2	2	3	3	2	1	2	2	2	2	2	2	2	2	3	3	3	3	5	4	2	2	3	8	3	1	6	3	1	0	0	1	4	4	4	4	2	2	3	3	2	4	2	4	2	3	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	1	2	15	3	3	4	4	4	4	4	4	2	4	1	2	2	3	3	1	1	2	3	2	2	4	4	4	2	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	47477
197	3	1	1946	68	1	301	3	1	308	3	8	3	888	888	8	8	8	8	8	88	888	8888	8	998	998	88888	88	888	888	8	88	8	8	8	8	8	2	1	63	1	1	1	4	569	5223	5	2	3	1	8	888	3	4	888	888	8	8	8	8	998	998	88888	88	888	888	88	66	1	4	4	888	888	8	8	8	8	1	1	8	8	8	8	8	3	8	8	8	8	8	38	888	888	888	888	888	4	8	8	8	8	8	1	8	8	8	8	8	0	88	88	88	88	88	88	88	8	8	8	8	8	8	8	888	888	888	888	888	888	888	1	2	0	0	88	88	88	88	88	8	8	8	8	8	0	0	0	0	1	0	0	0	0	0	0	0	0	5	5	3	1	7	7	23	3	23	1	1	0	0	1	0	0	2	2	2	3	1	3	8	8	644	7514	2	7	9	9	2	2	1	88	1	22	1	2	2	4	4	8	888	2	1	88	2	1	1	1	1	569	9	1	1	26	888	888	888	1	2	4	1	8	1	34	6	0	1	1	1	1	4	3	5	2	6	2	1	0	1	1	1	0	1	0	0	1	1	2	2	1	2	8	1	3	3	2	3	3	2	3	1	4	4	1	3	3	7	0	0	0	0	1	1	2	2	2	3	2	2	1	2	2	8	8	8	8	8	8	8	8	8	1	2	8	1	1	1	1	1	1	2	1	3	8	2	888	2	2	3	3	3	2	3	3	3	2	3	2	2	2	2	2	2	2	3	2	2	2	2	2	4	5	3	3	3	8	3	5	6	1	1	0	0	1	3	4	4	4	2	3	2	2	3	3	2	3	2	2	2	2	2	2	4	4	3	3	2	2	2	2	2	2	2	2	2	2	2	2	11	3	3	4	3	4	4	3	4	3	4	1	3	3	3	3	2	2	2	2	2	2	2	3	3	2	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	42163
273	3	2	1987	27	4	318	3	18	322	3	22	1	56	0	1	1	1	8	1	1	20	80	3	80	611	5112	5	56	5	2	11	1	3	3	4	3	8	8	888	88	8	8	8	998	88888	8	2	2	4	1	30	8	8	888	888	8	8	8	8	998	998	88888	88	888	888	88	888	8	3	1	55	55	1	1	1	1	0	8	8	8	8	8	8	8	8	8	8	8	8	888	888	888	888	888	888	8	8	8	8	8	8	8	8	8	8	8	8	1	53	88	88	88	88	88	88	2	8	8	8	8	8	8	21	888	888	888	888	888	888	2	3	40	1	40	88	88	88	88	3	8	8	8	8	1	0	0	0	0	0	0	0	0	0	0	0	0	1	5	3	1	21	7	7	22	22	0	0	0	1	888	888	888	888	2	2	1	8	1	1	7	503	2152	3	9	12	15	12	11	1	88	2	88	8	8	8	1	1	3	301	3	8	88	8	2	1	2	8	569	13	2	88	888	888	888	888	1	1	4	1	8	1	21	3	4	3	3	5	2	3	2	5	4	5	7	0	0	1	1	0	1	0	0	0	1	1	2	2	2	3	8	2	3	3	3	2	2	2	6	2	5	4	5	4	2	7	0	0	0	1	0	1	1	3	2	3	2	4	3	2	1	0	0	0	0	0	0	0	1	3	1	2	8	2	8	8	8	8	8	8	8	3	8	2	888	2	2	3	4	4	1	4	4	2	3	4	1	2	2	2	3	2	3	3	1	2	3	1	2	4	3	3	3	2	1	4	4	5	1	2	1	0	0	3	2	2	4	4	1	2	2	1	5	9	3	2	3	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	3	88	8	1	3	1	4	3	3	4	1	5	2	2	1	3	3	1	1	3	3	2	2	4	4	4	1	2	1	2	3	5	2	1	1	3	3	5	2	2	1	2	3	2	3	3	3	3	4	3	3	3	53726
1748	3	1	1989	25	4	315	3	15	315	3	15	1	40	0	1	1	1	8	1	1	30	90	3	50	673	8182	5	40	2	2	4	2	3	2	3	3	8	8	888	88	8	8	8	998	88888	8	2	2	4	1	35	8	8	888	888	8	8	8	8	998	998	88888	88	888	888	88	888	8	1	1	60	55	1	1	1	1	0	8	8	8	8	8	8	8	8	8	8	8	8	888	888	888	888	888	888	8	8	8	8	8	8	8	8	8	8	8	8	0	88	88	88	88	88	88	88	8	8	8	8	8	8	8	888	888	888	888	888	888	888	2	3	40	0	88	88	88	88	88	8	8	8	8	8	1	0	1	0	0	0	0	0	0	0	0	0	0	3	7	3	1	7	4	4	22	22	0	0	0	0	888	888	888	888	2	2	1	8	1	1	1	999	99999	2	2	12	15	14	14	1	88	2	88	8	8	8	1	2	3	310	2	8	88	8	1	1	1	1	633	4	2	88	888	888	888	888	2	1	3	1	8	1	23	0	1	1	1	2	3	4	4	3	3	3	2	1	0	0	1	0	0	1	0	0	1	1	2	2	2	3	8	3	4	4	4	4	4	4	6	4	3	3	2	2	3	7	0	0	0	0	1	1	1	3	2	2	2	3	4	3	1	0	0	0	0	1	0	0	0	1	9	2	8	2	8	8	8	8	8	8	8	2	8	3	888	1	1	2	2	2	2	3	2	3	2	2	2	1	1	1	1	2	1	1	1	1	3	1	1	1	3	2	7	1	9	1	5	2	1	2	0	1	0	1	1	1	1	1	1	1	1	3	4	3	3	3	3	2	3	3	3	3	2	3	2	3	4	4	2	2	2	2	2	2	2	2	3	88	8	3	3	3	3	3	3	3	3	2	3	4	3	3	3	2	1	1	1	1	1	1	2	1	1	4	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	3	2	3	2	2	2	2	59074
1114	3	2	1961	53	4	302	3	2	308	3	8	1	26	0	1	2	8	8	1	0	40	40	3	92	583	5131	5	26	14	2	7	1	2	3	4	2	8	8	888	88	8	8	8	998	88888	8	2	3	4	2	888	8	8	888	888	8	8	8	8	998	998	88888	88	888	888	88	888	8	1	1	78	79	1	1	2	2	0	8	8	8	8	8	8	8	8	8	8	8	8	888	888	888	888	888	888	8	8	8	8	8	8	8	8	8	8	8	8	0	88	88	88	88	88	88	88	8	8	8	8	8	8	8	888	888	888	888	888	888	888	2	3	40	0	88	88	88	88	88	8	8	8	8	8	0	0	1	0	1	0	1	0	0	0	0	0	0	5	8	2	1	7	4	4	22	22	0	0	0	1	888	888	888	888	2	2	1	8	1	1	4	545	1112	6	2	11	15	12	12	1	88	2	88	8	8	8	1	2	3	202	9	8	88	8	2	1	2	8	574	13	2	88	888	888	888	888	1	2	4	1	8	1	23	5	1	1	3	5	1	7	3	3	4	4	2	0	0	1	1	0	0	0	0	0	1	1	2	2	3	3	8	7	2	2	2	3	3	3	6	2	3	4	2	3	4	8	0	0	0	0	1	2	2	1	3	1	3	3	4	2	2	8	8	8	8	8	8	8	8	4	1	2	8	2	8	8	8	8	8	8	8	3	1	2	888	2	1	1	4	4	1	3	3	3	2	3	2	2	2	2	2	2	2	3	2	3	3	3	3	2	5	3	6	3	8	4	5	6	1	1	0	0	1	2	4	4	4	3	1	1	1	2	3	1	3	2	2	2	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	88	8	3	4	4	3	4	4	4	2	4	2	3	2	2	3	1	2	2	2	2	2	2	3	3	1	4	1	2	3	4	2	3	2	3	5	5	2	4	2	3	5	4	4	4	2	3	4	2	2	2	36371
341	3	2	1950	64	1	301	3	1	308	3	8	3	888	888	8	8	8	8	8	88	888	8888	8	998	998	88888	88	888	888	8	88	8	8	8	8	8	4	1	50	13	1	6	8	559	4312	6	2	3	1	8	888	3	2	888	888	8	8	8	8	998	998	88888	88	888	888	88	64	1	4	4	888	888	8	8	8	8	2	1	2	8	8	8	8	3	1	8	8	8	8	42	35	888	888	888	888	1	2	8	8	8	8	1	1	8	8	8	8	1	30	88	88	88	88	88	88	1	8	8	8	8	8	8	11	888	888	888	888	888	888	3	4	1	0	88	88	88	88	88	8	8	8	8	8	0	0	0	0	1	0	1	0	0	0	0	0	0	5	7	3	1	9	1	23	6	23	0	2	0	0	2	1	0	0	2	2	1	8	1	1	1	607	8322	3	1	9	9	2	2	1	88	2	88	8	8	8	1	4	8	888	2	1	88	2	2	1	1	1	555	13	1	1	21	888	888	888	2	2	4	1	8	1	26	7	1	1	6	5	1	5	1	1	2	2	2	0	0	0	0	1	0	0	0	0	1	1	2	2	1	2	8	1	2	1	1	2	1	1	1	1	5	5	2	2	5	6	0	0	0	0	1	1	2	1	2	3	2	3	3	3	2	8	8	8	8	8	8	8	8	7	1	2	8	1	1	7	7	3	3	2	1	2	8	3	888	1	1	3	3	3	2	3	3	2	3	3	1	2	2	2	2	2	2	3	2	3	3	2	2	5	4	3	1	1	1	3	3	7	1	1	0	0	1	3	3	4	3	2	2	2	2	2	6	4	4	4	4	4	2	4	4	4	4	4	2	2	2	2	2	2	2	2	2	2	2	1	2	11	2	3	4	3	4	4	4	4	3	5	3	3	3	3	3	2	2	3	3	3	4	4	4	4	2	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	47477
1	3	1	1947	67	1	301	3	1	308	3	8	3	888	888	8	8	8	8	8	88	888	8888	8	998	998	88888	88	888	888	8	88	8	8	8	8	8	2	1	60	1	1	1	4	557	5244	5	2	2	1	8	888	3	4	888	888	8	8	8	8	998	998	88888	88	888	888	88	67	1	4	4	888	888	8	8	8	8	2	1	2	8	8	8	8	3	3	8	8	8	8	40	37	888	888	888	888	1	1	8	8	8	8	1	2	8	8	8	8	0	88	88	88	88	88	88	88	8	8	8	8	8	8	8	888	888	888	888	888	888	888	1	2	0	0	88	88	88	88	88	8	8	8	8	8	0	0	0	0	1	0	0	0	0	0	0	0	0	5	5	2	1	10	9	23	3	23	0	0	1	1	1	0	1	1	2	2	1	8	1	1	4	550	1221	4	1	12	9	2	2	1	88	2	88	8	8	8	1	1	3	306	2	1	88	2	1	1	1	1	557	9	1	1	26	888	888	888	1	2	4	1	8	1	31	6	4	1	1	1	1	5	7	7	4	7	7	0	0	1	1	1	0	0	0	0	1	1	2	2	3	2	8	2	3	2	2	2	2	2	2	3	3	3	2	2	4	8	0	0	0	0	1	2	2	2	3	3	3	5	3	4	2	8	8	8	8	8	8	8	8	9	7	1	2	1	3	1	1	1	1	1	3	1	2	2	888	1	2	3	2	4	2	3	4	3	1	3	1	1	1	1	1	1	2	4	2	4	3	2	2	1	3	1	3	3	8	3	4	6	1	1	0	0	1	2	4	4	4	1	2	2	2	2	5	2	3	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	3	88	8	2	4	3	4	4	4	3	2	5	1	3	3	3	3	2	2	2	2	3	3	4	4	4	2	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	42163
1619	3	1	1962	52	2	322	3	22	405	4	5	1	48	0	1	1	1	8	1	1	10	70	3	170	596	5153	6	40	1	2	10	3	2	2	4	3	8	8	888	88	8	8	8	998	88888	8	2	4	2	3	888	8	8	888	888	8	8	8	8	998	998	88888	88	888	888	88	888	8	9	9	999	999	9	9	9	9	999	8	8	8	8	8	8	8	8	8	8	8	8	888	888	888	888	888	888	8	8	8	8	8	8	8	8	8	8	8	8	0	88	88	88	88	88	88	88	8	8	8	8	8	8	8	888	888	888	888	888	888	888	0	1	0	0	88	88	88	88	88	8	8	8	8	8	1	0	0	0	0	0	0	0	0	0	0	0	0	1	7	3	2	10	10	10	22	22	0	0	1	1	888	888	888	888	1	2	1	8	2	8	8	575	3334	3	1	9	15	14	14	1	88	1	26	1	2	4	1	5	8	888	4	8	88	8	1	1	1	1	573	5	1	1	29	888	888	888	2	2	3	2	2	1	30	2	0	5	1	1	7	5	7	2	3	3	1	0	0	1	0	0	0	0	0	0	4	4	2	2	3	1	2	4	2	2	2	4	3	3	6	3	4	4	3	3	4	5	0	0	0	0	1	1	1	2	4	2	3	2	4	2	2	8	8	8	8	8	8	8	8	1	1	2	8	2	8	8	8	8	8	8	8	1	8	2	888	1	1	2	1	4	3	2	4	1	3	2	2	3	3	3	2	3	4	1	4	1	4	4	4	1	3	1	1	1	1	1	6	6	3	2	0	1	0	3	4	4	3	2	1	1	1	2	5	2	3	3	3	2	2	3	3	3	3	3	3	2	3	3	2	2	2	2	2	2	2	2	3	88	8	3	4	4	4	4	4	4	3	5	3	3	3	3	3	2	3	3	3	3	3	2	3	3	1	2	2	2	2	4	2	3	2	4	4	4	4	4	4	2	4	3	2	2	2	2	3	2	2	2	47981
